 Net Value Growth Rate, Net Income to Stockholder's Equity, Borrowing dependency, Persistent EPS in the Last Four Seasons, Total debt/Total net worth, Equity to Liability, Retained Earnings to Total Assets, Net Value Per Share (B), Non-industry income and expenditure/revenue, ROA(C) before interest and depreciation before interest, Interest Expense Ratio, Debt ratio %, Quick Ratio, Interest Coverage Ratio (Interest expense to EBIT), Cash/Total Assets, Degree of Financial Leverage (DFL), Interest-bearing debt interest rate, Cash/Current Liability, Total income/Total expense, Total Asset Return Growth Rate Ratio, Pre-tax net Interest Rate, Working Capital/Equity, Accounts Receivable Turnover, Fixed Assets Turnover Frequency, Working Capital to Total Assets, Inventory/Working Capital, Working capitcal Turnover Rate, Operating profit per person, Total assets to GNP price, Equity to Long-term Liability, No-credit Interval, Average Collection Days, ROA(A) before interest and % after tax, Current Ratio, Current Asset Turnover Rate, Operating Profit Per Share (Yuan ¥), Current Liabilities/Equity, Cash Turnover Rate, Operating Expense Rate, Total Asset Growth Rate, Revenue Per Share (Yuan ¥), Operating Profit Rate, Quick Asset Turnover Rate, Allocation rate per person, Continuous Net Profit Growth Rate, Total expense/Assets, Inventory and accounts receivable/Net value, Revenue per person, Operating Profit Growth Rate, Cash Flow Per Share
0.000509169,0.844438616,0.372713791,0.27588163,0.004832253,0.037101874,0.952830225,0.215877966,0.303861696,0.599083508,0.630660539,0.102185809,0.009204142,0.565219879,0.04024462,0.02680421,0.000148015,0.003012502,0.003155396,0.264828931,0.797918889,0.735037238,0.000730423,0.00022241,0.799915895,0.27713542,0.593975044,0.408199724,0.02090308,0.114141005,0.625111534,0.008667176,0.64745966,0.010806831,0.000185886,0.13386532,0.329027457,5090000000.0,8920000000.0,8070000000.0,0.028661313,0.999249983,0.000171175,0.00957914,0.217627896,0.011445735,0.398204503,0.016867647,0.848127105,0.335962368
0.000447906,0.840239281,0.371146968,0.215562069,0.002739401,0.056675298,0.933812036,0.198685264,0.303498664,0.475698338,0.631544431,0.068023098,0.012525468,0.566390871,0.214871201,0.027133327,0.000331033,0.015931616,0.002250597,0.264128805,0.797400112,0.738521782,0.001012448,0.00025494,0.873308947,0.277146598,0.594029959,0.393308609,0.001032221,0.110933234,0.624188321,0.006250614,0.537887048,0.017918821,0.000240408,0.098770458,0.328624921,0.000208825,0.000176693,6660000000.0,0.02575737,0.998990233,0.000197517,0.006915995,0.217641358,0.027291034,0.399545566,0.013968245,0.848541243,0.318066068
0.000495669,0.842268282,0.377365053,0.235794649,0.009038018,0.024783683,0.939950269,0.188024103,0.303520659,0.514649247,0.631124231,0.147201983,0.006290807,0.565846938,0.078276039,0.026958415,0.000362036,0.004377505,0.002334023,0.264664973,0.797501516,0.737648066,0.000854189,0.000294278,0.82035895,0.277404057,0.593967886,0.396689356,0.000535303,0.121909061,0.623769468,0.007403391,0.579971653,0.011078905,0.000156852,0.11521863,0.331142502,6180000000.0,0.000231504,7450000000.0,0.041320689,0.999064414,0.000100659,0.006025666,0.219413706,0.039714757,0.405976236,0.013768488,0.848217628,0.326023909
0.000434306,0.841013414,0.371710622,0.222747471,0.004591506,0.03847061,0.936075501,0.181366146,0.303547004,0.497343148,0.630825263,0.09879977,0.004337563,0.56539431,0.052937483,0.026843063,0.000466047,0.002973833,0.002290335,0.263860721,0.797470528,0.73418078,0.000799408,0.000351015,0.786988949,0.277627728,0.593943405,0.395185545,0.000328906,0.110933234,0.623708229,0.007904635,0.55484082,0.008635854,0.000124193,0.103411774,0.329915008,4330000000.0,0.000262495,5890000000.0,0.026967346,0.999025937,788000000.0,0.005528202,0.217584395,0.039497934,0.400536961,0.014940587,0.847982432,0.3195869
0.000421554,0.838776337,0.374685461,0.207809398,0.007845229,0.02695891,0.912448892,0.160886604,0.303566823,0.454589772,0.630265339,0.136681077,0.004877185,0.564638826,0.035274571,0.026692377,0.00019702,0.00166538,0.002179181,0.264431856,0.797310468,0.732555974,0.000797379,0.000294278,0.758858868,0.278298665,0.593920926,0.390244454,0.000336276,0.11416782,0.623707258,0.0079405,0.507250327,0.006458014,0.000106187,0.087289309,0.331676864,2790000000.0,0.000316035,6660000000.0,0.021855196,0.998882774,9140000000.0,0.00278765,0.217613069,0.049421204,0.401934292,0.006483263,0.847985608,0.315413454
0.000448555,0.839537504,0.374198974,0.210551196,0.00632871,0.030883103,0.934634543,0.176393747,0.303419387,0.469214644,0.628893782,0.120990416,0.00678676,0.5630855,0.088544416,0.026483138,0.000365037,0.005091264,0.002173443,0.263793117,0.797333156,0.734238248,0.000511296,0.000214089,0.783739293,0.27720616,0.593948667,0.392449289,0.004539627,0.116808675,0.624078182,0.012380826,0.522514174,0.00845364,0.000157869,0.096327661,0.330288559,940000000.0,0.000101991,6410000000.0,0.021310707,0.998972092,0.000147372,0.008297103,0.217426769,0.019367457,0.400116288,0.013460041,0.847952446,0.323618872
0.000494072,0.843014118,0.369637181,0.243641864,0.001171814,0.112345555,0.957020264,0.19763179,0.303600419,0.55204017,0.630618074,0.033497597,0.02445205,0.565166619,0.127709164,0.026792884,0.0,0.021192264,0.002623345,0.264330062,0.797667663,0.736628017,0.001416209,0.000254183,0.851287345,0.277040931,0.593993227,0.40161914,0.003085758,0.110933234,0.624295705,0.004468506,0.628815962,0.027947495,0.000131928,0.120511359,0.32711858,0.000103116,0.000134485,6660000000.0,0.026558979,0.999165171,0.000128433,0.006425668,0.217601535,0.02460398,0.396399897,0.014215002,0.8480245,0.332956073
0.000439871,0.839648173,0.380045763,0.211874823,0.009625293,0.023907992,0.930004583,0.174371076,0.303486338,0.473894603,0.623493514,0.151888019,0.009197903,0.319590336,0.040349266,0.025755647,0.000268027,0.00243702,0.002145221,0.264253133,0.797356812,0.740009157,0.000383472,0.000186098,0.846059579,0.277246147,0.594019374,0.39187264,0.002058888,0.124593641,0.622289977,0.016515454,0.527747492,0.013532563,0.000262886,0.095106262,0.330921618,4580000000.0,3310000000.0,7800000000.0,0.023216419,0.998959844,0.000194826,0.017361286,0.217619504,0.008307879,0.409424683,0.026170997,0.847914083,0.306960458
0.00046515,0.842485303,0.374087138,0.244398223,0.00588187,0.032416087,0.945598308,0.205722473,0.303543862,0.531857846,0.630796496,0.115760196,0.008924661,0.565327207,0.185517389,0.026827787,0.000242024,0.010522325,0.002537102,0.263837409,0.79760458,0.737089849,0.00048492,0.000192907,0.8267134,0.277209717,0.593992145,0.404468465,0.00354985,0.115205033,0.624240547,0.013040898,0.588693851,0.011626173,0.000221808,0.12262845,0.330225453,0.00019534,0.000130207,69300000.0,0.032881105,0.999139404,0.000182888,0.01538103,0.217588178,0.017845464,0.402519751,0.021039026,0.848006818,0.332284077
0.000431212,0.839186553,0.369637181,0.20686395,0.000497907,0.221132904,0.919536211,0.162951414,0.303780969,0.43889241,0.630612252,0.015206941,0.084263999,0.565158396,0.029432687,0.026791157,0.0,0.008279025,0.002154168,0.263983495,0.797126198,0.741763875,0.000657381,0.000292008,0.975642236,0.277000579,0.594446204,0.387926551,8780000000.0,0.110933234,0.624416136,0.009623554,0.502071522,0.0892615,0.000816607,0.088510708,0.326689744,7190000000.0,0.000781818,5890000000.0,0.004280291,0.998626606,0.000819437,0.00121408,0.21756494,0.039197423,0.396374442,0.003595611,0.847930212,0.311522954
0.000559502,0.838670397,0.369740071,0.202420346,0.000635607,0.183540078,0.91727075,0.182546037,0.303475461,0.438989909,0.630588622,0.019137165,0.033808409,0.565123372,0.365452491,0.026783862,0.000315032,0.081518741,0.002000784,0.264700717,0.796853114,0.737384089,0.00073651,4610000000.0,0.873803068,0.27704705,0.594296723,0.387315981,0.000771164,0.110933234,0.624901857,0.008586055,0.475741387,0.042130914,0.000637021,0.085416497,0.326836918,0.001171003,0.000482551,9930000000.0,0.005021401,0.998544452,0.000589113,0.009375771,0.2176085,0.020506215,0.395930994,0.00332829,0.848043675,0.31587324
0.000551267,0.84446301,0.392145306,0.258012669,0.02184408,0.016304718,0.940769801,0.189498968,0.303514858,0.51884171,0.630970124,0.209269281,0.001675012,0.565196676,0.066539845,0.026799246,0.000228023,0.001621872,0.002878291,0.264303642,0.79770294,0.741481689,0.000488978,0.001116591,0.8190487,0.278043732,0.594036314,0.443601456,0.006852835,0.110933234,0.622621548,0.012940137,0.59218273,0.008136012,0.000665157,0.134761013,0.345589992,0.000122197,0.000107079,0.000123757,0.030914893,0.999235424,0.000306518,0.00717018,0.217606612,0.007439351,0.423865556,0.056428183,0.848085025,0.255287543
0.000598581,0.841208498,0.37431752,0.221329299,0.006715363,0.029716917,0.93387392,0.174118242,0.303587126,0.495149417,0.631272517,0.12528343,0.006966426,0.566084646,0.087260012,0.027029163,0.00039904,0.004181289,0.002297069,0.265243879,0.797437049,0.734521237,0.000858247,0.000715647,0.786882763,0.277248457,0.593937659,0.395015943,0.002982919,0.112342817,0.623801274,0.007364965,0.564053642,0.008232736,0.000110202,0.098037619,0.331236707,5740000000.0,0.000160735,9310000000.0,0.033728088,0.998978909,0.000102234,0.009381803,0.217640416,0.036984947,0.40271937,0.050414935,0.848196536,0.320471104
0.000437425,0.840203673,0.374514352,0.215562069,0.004697289,0.037854862,0.932137813,0.177405082,0.30353081,0.494369424,0.633814263,0.100311395,0.002924564,0.568706115,0.02770118,0.029305418,0.000678068,0.002238213,0.002246014,0.264076742,0.797395132,0.734403157,0.001379688,0.000124822,0.790265772,0.277830553,0.593950346,0.392313607,0.01074306,0.116639924,0.623348909,0.004587199,0.542139119,0.010167831,0.000113986,0.096246234,0.328791134,2580000000.0,0.000156341,5380000000.0,0.02218794,0.998970705,3220000000.0,0.011204682,0.217608739,0.024759824,0.400145762,0.011295037,0.848091825,0.325210441
0.000452123,0.841044219,0.3770877,0.224543821,0.011064299,0.022150845,0.940477781,0.191184527,0.303501565,0.476965827,0.632976603,0.16222753,0.000563952,0.565188758,0.044734454,0.026797563,0.000682068,0.001453966,0.002411997,0.26389258,0.797528769,0.740157037,0.001339109,0.000472811,0.840911536,0.278168088,0.594097501,0.454569096,0.019860422,0.112062039,0.622108934,0.004722117,0.545082861,0.009804026,0.000680914,0.106668838,0.335680977,9360000000.0,0.000135757,4370000000.0,0.018195018,0.999096421,5490000000.0,0.038705202,0.217583347,0.009208442,0.41707852,0.138413407,0.848028064,0.342187168
0.000443315,0.842012025,0.377070924,0.229649239,0.014181235,0.019555634,0.93690426,0.17584594,0.303449841,0.500755618,0.631126286,0.180276325,0.00604439,0.56571597,0.133117702,0.026922642,0.000259026,0.004224354,0.002336484,0.264020017,0.797464302,0.735631927,0.000539702,0.000569643,0.785842042,0.277495833,0.593935765,0.410800299,0.000500185,0.115750362,0.623731142,0.011719901,0.560346707,0.007413393,0.000146595,0.122139891,0.337407117,8270000000.0,9620000000.0,5280000000.0,0.054206936,0.999067303,0.000125906,0.012142913,0.217597128,0.026798352,0.411550823,0.053073454,0.848111035,0.341196859
0.000447657,0.840562432,0.38401147,0.218492956,0.014826872,0.019153221,0.933073338,0.183683789,0.303521142,0.502218106,0.632627978,0.183420504,0.002529673,0.566924899,0.021585081,0.027361625,0.000254025,0.001104063,0.002277578,0.264026233,0.797413946,0.729124847,0.001093606,635000000.0,0.724664183,0.276484233,0.593883375,0.393749576,0.005118647,0.131859827,0.626133817,0.005782672,0.541757523,0.004200923,0.00010241,0.099747578,0.333330835,2690000000.0,0.000142464,7320000000.0,0.032049246,0.998991042,6690000000.0,0.038750741,0.217581216,0.015449395,0.400945576,0.017928117,0.847990443,0.323618872
0.000479548,0.840959043,0.371569709,0.220194762,0.002671007,0.057804997,0.931406783,0.167923813,0.303530085,0.511236777,0.630779715,0.066723101,0.011239109,0.565424535,0.05866499,0.026850084,0.000329033,0.007395706,0.002418473,0.265263305,0.797543018,0.73414472,0.001111866,4390000000.0,0.792200351,0.277075922,0.593993563,0.394868954,0.003179413,0.114775267,0.629042594,0.005682764,0.561218927,0.012859242,0.000203656,0.099829004,0.327602223,0.000114902,0.000208493,8770000000.0,0.007380855,0.999094572,0.000195042,0.021433888,0.21766158,0.013868902,0.396063626,0.006571391,0.848262225,0.319233218
0.000420556,0.839698384,0.378010347,0.208282122,0.009862392,0.023583315,0.930078706,0.172643378,0.303421804,0.479354556,0.654476651,0.153701968,0.004577117,0.573989743,0.038437434,0.024330355,0.000618062,0.002226515,0.002212008,0.263846734,0.797362069,0.731415576,0.000728394,0.000118014,0.744675475,0.276050218,0.593907907,0.393263382,0.010121537,0.12327144,0.623502642,0.008689378,0.532272133,0.005495771,0.000111057,0.098689032,0.331187172,4530000000.0,0.000184556,7190000000.0,0.021855196,0.998995317,0.000103888,0.012717533,0.217404125,0.033834616,0.399546906,0.011579983,0.847994996,0.324184763
0.000478201,0.842619606,0.370710808,0.242507327,0.003140645,0.05097619,0.94509359,0.198390291,0.303511474,0.532101594,0.630661224,0.075490522,0.014158059,0.565232114,0.309898794,0.026806847,0.000266027,0.02201151,0.002440002,0.26417232,0.797624362,0.738065571,0.001150416,0.000319242,0.861120989,0.277075586,0.594023068,0.399753511,0.00413731,0.110933234,0.624082552,0.005500028,0.604775403,0.016276392,0.000238229,0.120104226,0.328819194,0.000314396,0.0002507,7100000000.0,0.025394377,0.999171411,0.000222279,0.005043856,0.217600423,0.033619286,0.397675313,0.011136407,0.848056568,0.327049586
0.000415091,0.838633405,0.369637181,0.202514891,0.001229265,0.108066897,0.923963238,0.181745396,0.303499631,0.426900015,0.630610197,0.034918523,0.087033227,0.565155699,0.211750282,0.026790591,0.00020202,0.224155588,0.0016692,0.262936025,0.797167977,0.737916484,0.005664837,0.000249644,0.87813156,0.277237033,0.594068294,0.376585785,0.002426576,0.110933234,0.626872908,0.001116059,0.488170519,0.18373172,0.000216543,0.084846511,0.326312616,0.000263761,4570000000.0,544000000.0,0.01350636,0.998795998,0.000110218,0.014081701,0.217515297,0.008114717,0.397586891,0.027986428,0.847767058,0.323583504
0.000458138,0.84198486,0.37431752,0.247423655,0.004824045,0.037148014,0.951231989,0.245248831,0.303727795,0.515770487,0.63076088,0.102095111,0.008249666,0.56535261,0.032240287,0.026833521,0.000179018,0.002256167,0.002552,0.263986604,0.797565152,0.735893198,0.000635062,0.000813992,0.813497499,0.277249055,0.593975752,0.399810045,0.003891413,0.113904027,0.624109886,0.009948894,0.582479285,0.011739745,0.000169873,0.108134517,0.329225235,3240000000.0,8230000000.0,7580000000.0,0.047809187,0.999018542,0.000132898,0.006524738,0.217593551,0.014552874,0.401573906,0.040779637,0.848045828,0.306748249
0.000505276,0.842747741,0.372109877,0.254419968,0.005284564,0.034860375,0.950547859,0.226623404,0.303620481,0.551747672,0.630736565,0.108292771,0.005721864,0.565282927,0.040612248,0.026817936,0.000339034,0.002470819,0.002763363,0.264419423,0.797629757,0.732982647,0.000921145,0.000175507,0.766879777,0.277504104,0.593930137,0.399561294,0.037664785,0.114210473,0.625541511,0.006869698,0.603576101,0.007250523,0.000115711,0.127595473,0.329800774,4000000000.0,6960000000.0,8940000000.0,0.042530665,0.999123921,0.000102098,0.011392268,0.21760847,0.011844299,0.399002978,0.014015246,0.848074449,0.333663436
0.000451225,0.841042775,0.369950322,0.22293656,0.002007131,0.072548742,0.94427002,0.187223463,0.303553772,0.508945547,0.630845468,0.053088249,0.007725016,0.565473584,0.087195804,0.026861669,0.000548055,0.008715846,0.002317348,0.263917446,0.797496951,0.735362697,0.001335051,0.000193663,0.818768379,0.277285734,0.593982487,0.393760883,0.000964625,0.111258474,0.623865003,0.004733217,0.561218927,0.014919142,0.000152556,0.102760362,0.32787734,8970000000.0,0.000249197,581000000.0,0.019268872,0.999044771,0.00010157,0.003607609,0.217587597,0.034569783,0.397668614,0.006533202,0.847978444,0.327332532
0.000454544,0.842267871,0.371074275,0.237780089,0.007237892,0.028335789,0.940256144,0.189920357,0.303564648,0.516794228,0.63065232,0.13075551,0.005743699,0.565201435,0.002408051,0.026800261,690000000.0,0.000100891,0.002485076,0.264051876,0.797525449,0.736824234,0.000486949,0.001247465,0.816853239,0.277503473,0.593957087,0.40033016,0.000631811,0.110933234,0.623716938,0.012987102,0.573648059,0.009595602,0.000152552,0.117091442,0.332155835,16000000.0,9160000000.0,5380000000.0,0.045691728,0.99906349,974000000.0,0.002912204,0.217601621,0.017964525,0.40890487,0.024499508,0.848107624,0.338367405
0.000449004,0.841308397,0.369637181,0.224732911,0.004920709,0.036633271,0.939356049,0.189372551,0.303547729,0.485984498,0.63063006,0.103425341,0.007344473,0.565182399,0.036770151,0.026796215,0.0,0.001988236,0.0025117,0.264320737,0.79744618,0.738683771,0.000878537,0.000487941,0.856946969,0.277176955,0.593973637,0.396938106,0.001314091,0.110933234,0.624385538,0.007195037,0.559310946,0.013511346,0.000141841,0.104551747,0.330153707,2110000000.0,506000000.0,5500000000.0,0.044965743,0.999005138,0.000118283,0.008900725,0.217618667,0.010773205,0.402740805,0.033676542,0.848095295,0.30342364
0.000611532,0.843320141,0.370465887,0.283256122,0.002898075,0.054242994,0.951413131,0.263789979,0.303745681,0.566616292,0.63062458,0.071046346,0.015552966,0.56517521,0.188729593,0.026794695,870000000.0,0.013240095,0.003208826,0.264246917,0.797602781,0.738377488,0.00067767,0.001191484,0.869056562,0.277045107,0.593988761,0.398283621,0.014224984,0.110979516,0.626337718,0.00932127,0.636066289,0.016881695,0.000154565,0.123035583,0.328799529,0.000122206,3350000000.0,9270000000.0,0.073914424,0.999041305,0.000152085,0.00268687,0.2176003,0.009353145,0.401782903,0.023603543,0.848004819,0.318985641
0.000449578,0.840245316,0.375842964,0.215372979,0.006791052,0.029503855,0.926618355,0.163457081,0.303358479,0.487788232,0.633504678,0.126099707,0.005391853,0.567851179,0.10483728,0.028004092,0.000669067,0.004830231,0.002244343,0.264949375,0.797407859,0.732423515,0.000939405,0.000220897,0.757570739,0.278294308,0.593921515,0.400307546,0.002941565,0.113830729,0.623637995,0.006738196,0.54186655,0.006367531,0.000142974,0.103411774,0.331464847,0.000107,0.000137954,6580000000.0,0.017060665,0.999063605,0.000127637,0.016843666,0.217629691,0.030133747,0.398455032,0.024393755,0.848621038,0.323229822
0.000451874,0.841850172,0.373222645,0.230216508,0.006170948,0.03140004,0.939263246,0.182798871,0.303533711,0.508750548,0.63065232,0.119176467,0.007298933,0.565211054,0.046614682,0.026802317,0.000172017,0.002019896,0.00242026,0.263744162,0.797441476,0.736442261,0.001436499,0.000743637,0.815927946,0.277306099,0.593939516,0.400669365,0.0009405,0.110933234,0.623864418,0.004403609,0.574738334,0.009668613,822000000.0,0.109274489,0.331582377,1840000000.0,6430000000.0,8190000000.0,0.063795998,0.999007912,6700000000.0,0.009595978,0.217585603,0.020922133,0.4059548,0.055361838,0.84799489,0.295960954
0.000502432,0.841018786,0.37027241,0.223787463,0.002200458,0.067379229,0.938150156,0.190931693,0.303529118,0.495929411,0.630737593,0.057230099,0.012221034,0.565301882,0.062322221,0.026822131,0.000310031,0.005623804,0.002343436,0.263807881,0.797439401,0.735919418,0.000874479,0.000590068,0.828445545,0.277129049,0.593948946,0.399323851,0.000829277,0.110933234,0.624019838,0.007224924,0.559038378,0.015194336,6880000000.0,0.105691719,0.32809482,2850000000.0,808000000.0,5700000000.0,0.046810956,0.999008489,620000000.0,0.010148633,0.217582869,0.025546415,0.400370835,0.04622593,0.84801403,0.330657141
0.000459535,0.841680511,0.37059338,0.231729224,0.0023491,0.063970147,0.950333579,0.202857022,0.30354072,0.519280456,0.630766702,0.060313813,0.008791159,0.56539106,0.019150179,0.026842314,0.000609061,0.001886932,0.002519505,0.264216612,0.79747869,0.735200971,0.003359946,0.000193663,0.813648542,0.277270884,0.593951804,0.403202099,0.009190027,0.110933234,0.6241532,0.001882015,0.582642826,0.014127257,8050000000.0,0.109844475,0.327954973,1170000000.0,7840000000.0,7250000000.0,0.041910553,0.999035758,5690000000.0,0.037016176,0.217608287,0.016566569,0.397588231,0.045009767,0.848104471,0.322168777
0.000448305,0.840483036,0.371453399,0.21698024,0.002246966,0.066278573,0.934080573,0.17462391,0.303443074,0.475357091,0.630675265,0.058197539,0.038416094,0.565253809,0.335985606,0.026811553,0.000139014,0.081878733,0.002287419,0.263797779,0.797465962,0.739445612,0.002160835,0.000118014,0.896473628,0.277040384,0.594188599,0.395660433,0.000475688,0.115759614,0.624633389,0.002925492,0.544537724,0.052746793,0.000436943,0.099503298,0.326880444,0.000652178,0.000259835,7180000000.0,0.008303462,0.999071809,0.000408948,0.01703085,0.21757587,0.022740907,0.395383047,0.010072999,0.848001419,0.323123718
